sentence,ner
"Mikronezia",B-LOC
"Official profile te Atlético Madrid",O O O B-ORG I-ORG
"Perandoria e Shenjtë Romake ( ~Gjermani )",B-ORG I-ORG I-ORG I-ORG O O O
"Nélson de Jesus Silva",B-PER I-PER I-PER I-PER
"Dy vendet e para ngjiten automatikisht në Superligë , ndërsa vendet 15të dhe 16të zbresin direkt në Kategorinë e Dytë .",O O O O O O O B-ORG O O O O O O O O O B-ORG I-ORG I-ORG O
"*1981 / 82 - AS Monaco FC",O O O O B-ORG I-ORG I-ORG
"*Ky Kur'an është nën mbrojtjen e UNESCO-s .",O O O O O O B-ORG O
"Perandoria Osmane",B-LOC I-LOC
"Për dy vjet vazhdoi shkollën Volksschule të Vjenës , ndërsa shkollën e mesme e kreu në Stamboll .",O O O O O O O B-LOC O O O O O O O O B-LOC O
"RIDREJTO Ibrahim el Xhaferi",O B-PER I-PER I-PER
"Planet X",B-ORG I-ORG
"Fame - David Bowie",O O B-PER I-PER
"Ai mbaroi shkollën fillore në vendlindje , ndërsa të mesmen në Tiranë dhe Korçë .",O O O O O O O O O O O B-LOC O B-LOC O
"Ekuadori -",B-LOC O
"Regjent - Princi i Kurorës Hirohito ( 1921–1926 )",O O B-PER I-PER I-PER I-PER O O O
"Ne të tre Roman me Autor Fatos Kongoli .",O O O O O O B-PER I-PER O
"RIDREJTO Ebu Seid el Hudri",O B-PER I-PER I-PER I-PER
"Monark - Elizabeth II , Mbretëresha e Fixhit ( 1970–1987 )",O O B-PER I-PER O O O O O O O
"Banjskë ( Vushtrri )",O O B-LOC O
"Samir Ujkani",B-PER I-PER
"Hong Kong -",B-LOC I-LOC O
"RIDREJTO Robin van Persie",O B-PER I-PER I-PER
"Tonga",B-LOC
"prezentuar nga Samuel L. Jackson",O O B-PER I-PER I-PER
"RIDREJTO Bashkimi Evropian i Radio-Televizioneve",O B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Shefqet bej Vërlaci",O B-PER I-PER I-PER
"Kryeministër - Per Albin Hansson ( 1936–1946 )",O O B-PER I-PER I-PER O O O
"Konfederata Gjermane",B-ORG I-ORG
"Filmi ka për skenarist dhe regjisor Robert Rodriguez .",O O O O O O B-PER I-PER O
"Departamenti i Arsimit i Nju Jork Sitit",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"'20px Rusia",O B-LOC
"Pukkila ( Buckila )",B-LOC O O O
"RIDREJTO Imran Nazar Hosein",O B-PER I-PER I-PER
"Akrotiri dhe Dhekelia",B-LOC I-LOC I-LOC
"New Order",B-ORG I-ORG
"Moldavia -",B-LOC O
"Koncert në fund të dimrit roman me Autor Ismail Kadare .",O O O O O O O O B-PER I-PER O
"RIDREJTO Integrated development environment",O B-ORG I-ORG I-ORG
"RIDREJTO Enver el Sadat",O B-PER I-PER I-PER
"Mongolia",B-LOC
"që u adoptua nga CERN-i .",O O O O B-ORG O
"Sozialdemokratische Partei Deutschlands",B-ORG I-ORG I-ORG
"Kenia",B-LOC
"Walter Mazzarri",B-PER I-PER
"Athletic Bilbao",B-ORG I-ORG
"Maja Pançiç 2017 m",B-ORG I-ORG O O
"Marillion",B-ORG
"RIDREJTO Xhamia Ebu Bekër",O B-ORG I-ORG I-ORG
"Dallimi në mes Maturidiut dhe Eshariut është shumë i vogël .",O O O B-ORG O O O O O O O
"Surinami",B-LOC
"President - Ali Abdullah Saleh ( 1978–2012 )",O O B-PER I-PER I-PER O O O
"Kancelar - Adolf Hitler ( 1933–1945 )",O O B-PER I-PER O O O
"Vatikani",B-LOC
"pika e mesme e segmentit është qendër e rrethit të Eulerit",O O O O O O O O B-ORG I-ORG I-ORG
"Saturday Night Live ( — )",B-ORG I-ORG I-ORG O O O
"Egjipti",B-LOC
"Republika Dominikane -",B-LOC I-LOC O
"Turqia -",B-LOC O
"Kombëtarja meksikane e futbollit",B-ORG I-ORG I-ORG I-ORG
"Lajmetari ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Panamaja",B-LOC
"Austria",B-LOC
"Valencia CF",B-ORG I-ORG
"Mos e përziej me Republika Socialiste e Bosnjës dhe Hercegovinës .",O O O O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC O
"RIDREJTO English Premier League",O B-ORG I-ORG I-ORG
"Ka qenë një anëtarë i Saturday Night Live .",O O O O O B-ORG I-ORG I-ORG O
"Jarno Trulli",B-PER I-PER
"Ai më pas u ngjit në vendin e 5të pasi Daniel Ricciardo u skualifikua nga pozicioni i 2të .",O O O O O O O O O O B-PER I-PER O O O O O O O
"Qytetet e vendit të tilla si Kratovës , Kruševo , Prilep , Strumicën 'dhe Strugë , kanë shumë atraksione të vetat .",O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O O O O O O O
"Guvernator - Sir James Carlisle ( 1993–2007 )",O O B-PER I-PER I-PER O O O
"Spanja",B-LOC
"Kombëtarja ukrainase e futbollit",B-ORG I-ORG I-ORG I-ORG
"The Black Eyed Peas",B-ORG I-ORG I-ORG I-ORG
"Jo më kot ndër bashkëpunëtorët e tij mbahen me të tjerë emra në shêj si prof. Norbert Jokl , Georg Stadtmüller e të tjerë si këta .",O O O O O O O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O O O O
"Kryetari i Shtetit - Josip Broz Tito ( 1953–1980 )",O O O O B-PER I-PER I-PER O O O
"Mediana ( qytet )",B-ORG I-ORG I-ORG I-ORG
"Namibia -",B-LOC O
"Rumania -",B-LOC O
"Spanja –",B-LOC O
"I njëjti emërtim përdoret edhe në Azerbajxhan , Bosnje dhe Hercegovinë , Bullgari , Kroaci , Mal të Zi , Maqedoni , Rusi , Serbi , Turqi e Ukrainë .",O O O O O O B-LOC O B-LOC I-LOC I-LOC O B-LOC O B-LOC O B-LOC I-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
"Lekë ( Lukë ) Matrënga , shkrimtar shqiptar .",B-PER I-PER I-PER I-PER I-PER O O O O
"Ura e Tabakëve",B-ORG I-ORG I-ORG
"RIDREJTO Organizata e Bashkëpunimit Islamik",O B-ORG I-ORG I-ORG I-ORG
"El privilegio de amar",B-ORG I-ORG I-ORG I-ORG
"Prusia –",B-LOC O
"2002 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Kisha Orthodhokse është përpjekur vazhdimisht që njeriu të adhurojë Perëndinë me të gjithë qenien e tij , duke përfshirë edhe të gjithë shqisat e tij .",B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O
"Arkitektura e Von Neumann",B-ORG I-ORG I-ORG I-ORG
"Onufri , ( )",B-PER O O O
"RIDREJTO Raiffeisen Bank Shqipëri",O B-ORG I-ORG I-ORG
"Falling into Infinity",B-ORG I-ORG I-ORG
"Keto quhen koordinata të pegjithshme .",O O B-ORG I-ORG I-ORG O
"2002 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Lufta Antifashiste Nacionalçlirimtare",O B-ORG I-ORG I-ORG
"Juan Manuel Fangio , 2'42.1",B-PER I-PER I-PER O O
"Presidenti i Shqipërisë",B-ORG I-ORG I-ORG
"Përfundoi studimet e larta në Uiversitetin e Tiranës në fakultetin ekonomik .",O O O O O B-ORG I-ORG I-ORG O O O O
"Bashkimi Sovjetik",B-LOC I-LOC
"RIDREJTO Bilal ibn el Haris",O B-PER I-PER I-PER I-PER
"FC Barcelona",B-ORG I-ORG
"President - Xanana Gusmão ( 2002–2007 )",O O B-PER I-PER O O O
"Forca e Sigurisë së Kosovës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Carlo Azeglio Ciampi ( 1993–1994 )",B-PER I-PER I-PER O O O
"Antigua dhe Barbuda",B-LOC I-LOC I-LOC
"RIDREJTO Ibrahim Pashë Pargaliu",O B-PER I-PER I-PER
"Sylvio Mendes Campos Junior",B-PER I-PER I-PER I-PER
"U bë e njohur pas prezantimit të saj në programin e vitit të ri në Radio Televizionin e Kosovës me këngën",O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O
"Of Mice & Men",B-ORG I-ORG I-ORG I-ORG
"Kryeqëndra e kantonit është Dijon .",O O O O B-LOC O
"Brunei",B-LOC
"Fernando Torres",B-PER I-PER
"Kryeministër - Václav Klaus ( 1992–1997 )",O O B-PER I-PER O O O
"Maroku",B-LOC
"Guvernator - Sir James Carlisle ( 1993–2007 )",O O B-PER I-PER I-PER O O O
"RIDREJTO Njësia administrative Odrie",O B-LOC I-LOC I-LOC
"RIDREJTO Agjencia Bërthamore Shqiptare",O B-ORG I-ORG I-ORG
"Valencia CF",B-ORG I-ORG
"ishte sezoni i organizuar nga National Basketball Association , sezoni filloi më dhe mbaroi më .",O O O O O B-ORG I-ORG I-ORG O O O O O O O O
"*Monark - vakant , Dalai Lama ( 1933–1939 )",O O O O B-PER I-PER O O O
"Kryeministër - Lionel Jospin ( 1997–2002 )",O O B-PER I-PER O O O
"RIDREJTO Sao Paulo ( shtet )",O B-LOC I-LOC I-LOC I-LOC I-LOC
"KF Tirana",B-ORG I-ORG
"Teuta Kurti",B-PER I-PER
"Klodian Duro",B-PER I-PER
"Samoa",B-LOC
"RIDREJTO Nokia , Finlandë",O B-LOC I-LOC I-LOC
"Papua Guinea e Re",B-LOC I-LOC I-LOC I-LOC
"Amasya është qytet në Turqi .",O O O O B-LOC O
"RIDREJTO Edmondo De Amicis",O B-PER I-PER I-PER
"RIDREJTO Kombëtarja portugeze e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Mozambiku",B-LOC
"Ai aktualisht punonë në WWE .",O O O O B-ORG O
"Jaser Arafat , politikan palestinez .",B-PER I-PER O O O O
"Lewis Hamilton",B-PER I-PER
"Chester A. Arthur , President ( 1881–1885 )",B-PER I-PER I-PER O O O O O
"Olof Palme ( 1969–1976 )",B-PER I-PER O O O
"Nina Simone and Her Friends",B-ORG I-ORG I-ORG I-ORG I-ORG
"Mike Hawthorn ( 1953-1954 , 1957-1958 )",B-PER I-PER O O O O O
"Naurua",B-LOC
"Kompjuteri është një makinë llogaritëse e sofistikuar .",B-LOC O O O O O O O
"RIDREJTO Ibrahim bej Biçakçiu",O B-PER I-PER I-PER
"Carl Johan Thyselius ( 1883–1884 )",B-PER I-PER I-PER O O O
"Edmond Kapllani",B-PER I-PER
"Kryetari i Shtetit - Carlo Azeglio Ciampi ( 1999–2006 )",O O O O B-PER I-PER I-PER O O O
"RIDREJTO Ministria e Mirëqenies Sociale dhe Rinisë e Shqipërisë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Perandoria Osmane",B-LOC I-LOC
"Kryetar LSI-së që nga themelimi deri tani është Ilir Meta .",O O O O O O O O B-PER I-PER O
"Indonezia",B-LOC
"RIDREJTO Të Gjithë e Urrejnë Krisin",O B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Kombëtarja maqedonase e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Mongolia",B-LOC
"Spanja –",B-LOC O
"Ndërsa është në proces e sipër të aplikimit për pranim nga FIFA .",O O O O O O O O O O O B-ORG O
"Ai vazhdoi formën e tij të mirë pasi shënoi një gol kundër Racing Santander një gol tjetër të bukur me goditje dënimi kundër Málagës .",O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O B-ORG O
"RIDREJTO Pjetri i Madh",O B-PER I-PER I-PER
"Shqipëria",B-LOC
"Lutfi Lepaja , autor dhe shkrimtar shqiptar",B-PER I-PER O O O O O
"RIDREJTO Liga e Volejbollit e Shqipërisë ( femra )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Japonia –",B-LOC O
"Shteti i Gjon Kastriotit",B-ORG I-ORG I-ORG I-ORG
"Kryeministër - Francesco Crispi ( 1887–1891 )",O O B-PER I-PER O O O
"Golden Gate Bridge",B-ORG I-ORG I-ORG
"Orfeu ( ) si Lucinho",B-PER O O O O
"Kiribati",B-LOC
"eshte Delta e Kronëkerit",O B-ORG I-ORG I-ORG
"Ai madje predikoi në Kurdistanin e sotëm dhe Gjeorgji .",O O O O B-LOC O O O B-LOC O
"A Change of Seasons",B-ORG I-ORG I-ORG I-ORG
"KF Tirana",B-ORG I-ORG
"Fixhi",B-LOC
"Inter bleu 50 % të kartonit të lojtarit .",B-ORG O O O O O O O O
"KF Tirana",B-ORG I-ORG
"Suspended Animation - John Petrucci",B-ORG I-ORG O B-PER I-PER
"Kryeministër - Ivo Sanader ( 2003–2009 )",O O B-PER I-PER O O O
"Kombëtarja norvegjeze e futbollit",B-ORG I-ORG I-ORG I-ORG
"Kryeministër - Jacques Chirac ( 1986–1988 )",O O B-PER I-PER O O O
"Kamboxhia",B-LOC
"Zambia",B-LOC
"Nigeri",B-LOC
"RIDREJTO Muhamed bin Musa el-Harezmi",O B-ORG I-ORG I-ORG I-ORG
"Vietnami i Veriut",B-LOC I-LOC I-LOC
"20x20px]] Kazakistani",O B-LOC
"Rutherford B. Hayes , President ( 1877–1881 )",B-PER I-PER I-PER O O O O O
"Gjermania",B-LOC
"President - Hamid Karzai ( 2001–2014 )",O O B-PER I-PER O O O
"Lewis Hamilton",B-PER I-PER
"Enrico Letta ( 2013–2014 )",B-PER I-PER O O O
"==== Jerry Bruckheimer Produksion ====",O B-PER I-PER O O
"Është libër i shkruar nga Jakup Mato .",O O O O O B-PER I-PER O
"Igli Tare",B-PER I-PER
"2014 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Huzejme ibn Thebit",O B-PER I-PER I-PER
"Është iniciator në ripërtëritjen e përpjekjes misionare në Kishën Ortodokse .",O O O O O O O O B-ORG I-ORG O
"Rumania -",B-LOC O
"RIDREJTO Maqedonia Lindore dhe Trakia",O B-ORG I-ORG I-ORG I-ORG
"Bolivia -",B-LOC O
"Pjetër Budi , shkrimtar shqiptar .",B-PER I-PER O O O O
"Bahamet",B-LOC
"RIDREJTO Kombëtarja austriake e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Violeta Manushi ... ... gjyshja e Mimozës",B-PER I-PER O O O O O
"A. den Doolaard",B-PER I-PER I-PER
"Urdhërin për këtë e merr prej Euristeut mbretit të Mikenës , te i cili Herakliu ka qenë i detyruar të shërbejë sipas urdhërit të Zeusit , zotit suprem .",O O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O
"Kryeministër - Vladimir Putin ( 2008–2012 )",O O B-PER I-PER O O O
"RIDREJTO Gjykata Evropiane e Drejtësisë",O B-ORG I-ORG I-ORG I-ORG
"Georgi Parvanov ( 2002–2012 )",B-PER I-PER O O O
"Grenada",B-LOC
"1909",B-ORG
"Kreator",B-ORG
"Presidenti - Evo Morales ( 2006–sot )",O O B-PER I-PER O O O
"Belgjika ( nën pushtimin Gjerman ) -",B-LOC O O O O O O
"09 – RSS e Lituanisë ,",O O B-LOC I-LOC I-LOC O
"RIDREJTO Njësia administrative Grykë-Çajë",O B-ORG I-ORG I-ORG
"Libia",B-LOC
"Stadiumi Loro Boriçi",B-ORG I-ORG I-ORG
"Atlético Madrid",B-ORG I-ORG
"Estonia",B-LOC
"Goran Pandev",B-PER I-PER
"Radiotelevizioni i Norvegjisë",B-ORG I-ORG I-ORG
"Rusia -",B-LOC O
"F1 Indianapolis 500 - 1953",B-ORG I-ORG I-ORG I-ORG I-ORG
"Senegali",B-LOC
"Në romanin e gjashtë , Harry Potter dhe Princi Gjakpërzier , Fluronvdekja fillon luftë të hapur .",O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O
"Meksika -",B-LOC O
"RIDREJTO Njësia administrative Rrashbull",O B-LOC I-LOC I-LOC
"Kryeministër - Abdul Qadir Bajamal ( 2001–2007 )",O O B-PER I-PER I-PER O O O
"Kultura e Britanisë së Madhe",B-ORG I-ORG I-ORG I-ORG I-ORG
"Italia",B-LOC
"1895",B-ORG
"Christmas Sky - Jordan Rudess",B-ORG I-ORG O B-PER I-PER
"Guajana",B-LOC
"Saturday Night Live ( — )",B-ORG I-ORG I-ORG O O O
"Alfa Romeo",B-ORG I-ORG
"Lewis and Clark County",B-LOC I-LOC I-LOC I-LOC
"Ekonomia e Britanisë së madhe",B-ORG I-ORG I-ORG I-ORG I-ORG
"20x20px]] Estonia",O B-LOC
"Iso-Polifonia ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Lost ( 2004- ) .",B-ORG O O O O
"Greqia ( e panjohur ) -",B-LOC O O O O O
"1 Lek ( 1996 )",B-ORG I-ORG I-ORG I-ORG I-ORG
"San Marino",B-LOC I-LOC
"Brunei -",B-LOC O
"Athletic Bilbao",B-ORG I-ORG
"Dhjetë minuta e fundit aktivizohet edhe Cikalleshi .",O O O O O O B-PER O
"Kryeqëndra e kantonit është Dijon .",O O O O B-LOC O
"Tuvalu",B-LOC
"Mata Hari , grua-shpiune e njohur .",B-PER I-PER O O O O O
"RIDREJTO Universiteti Aleksandër Moisiu",O B-ORG I-ORG I-ORG
"Kryeministër - Silvio Berlusconi ( 2001–2006 )",O O B-PER I-PER O O O
"Kombëtarja armene e futbollit",B-ORG I-ORG I-ORG I-ORG
"Jordania",B-LOC
"A.C. Milan , F.C. Internazionale Milano",B-ORG I-ORG O B-ORG I-ORG I-ORG
"Panamaja",B-LOC
"Asnjë burim i sigurt nuk ekziston mbi formimin e tij , por është konsoliduar hipoteza që formimi i tij u zhvillua në punishten e Duccio-s .",O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"Olta Boka",B-PER I-PER
"Ivo Sanader ( 2003–2009 )",B-PER I-PER O O O
"RIDREJTO Partia Demokratike e Shqipërisë",O B-ORG I-ORG I-ORG I-ORG
"Hondurasi -",B-LOC O
"Norodom Sihanouk , Mbreti i Kamboxhias ( 1941–1955 )",B-PER I-PER O O O O O O O
"Ndre Mjeda , 2 .",B-PER I-PER O O O
"ZZ Top",B-ORG I-ORG
"Janë kualifikuar përsëri në La Liga me ndeshje shtesë",O O O O B-ORG I-ORG O O O
"Në nivel ndërkombëtarë ai ishte superylli i Kupës së Botës 1990 .",O O O O O O O B-ORG I-ORG I-ORG I-ORG O
"Tunizia",B-LOC
"Argjentina -",B-LOC O
"Qendra e komunës gjendet në Përlepi .",O O O O O B-LOC O
"Kryesisht shërben për të bërë të mundur shkëmbimin e personave të zonave në të dyja anët e kufirit me lidhje të veçanta familjare dhe etnike ( Goranët ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O
"RIDREJTO 2012–13 Serie A",O B-LOC I-LOC I-LOC
"Kolumbia -",B-LOC O
"Republika e Afrikës Qendrore",B-LOC I-LOC I-LOC I-LOC
"ridrejto Republika e Maqedonisë",O B-LOC I-LOC I-LOC
"When Love Takes Over ( me Kelly Rowland )",B-ORG I-ORG I-ORG I-ORG O O B-PER I-PER O
"Kryeministër - Josip Broz Tito ( 1945–1963 )",O O B-PER I-PER I-PER O O O
"Lidhja Demokratike në Mal të Zi",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"We Came as Romans",B-ORG I-ORG I-ORG I-ORG
"Tonga -",B-LOC O
"E përkrahte ideologjinë e Fidel Castros , por më vonë u distancua dhe u kthye në të djathtë .",O O O O B-PER I-PER O O O O O O O O O O O O O
"Rhapsody of Fire",B-ORG I-ORG I-ORG
"Myrskylä ( Mörskom )",B-LOC O O O
"Giulio Andreotti ( 1989–1992 )",B-PER I-PER O O O
"Kadri Roshi ... Kryetari i Keshillit",B-PER I-PER O O O O
"Otto von Bismarck",B-PER I-PER I-PER
"RIDREJTO Mustafa Qemal Atatürk",O B-PER I-PER I-PER
"Adil Çarçani ( 1981–1991 )",B-PER I-PER O O O
"Roger Ebert i dha filmit 3 e gjysmë nga 4 yje , duke thënë që filmi nuk ishte aq i mirë sa dy të parët , por sërish e vlerësoi atë si të lezetshëm , të kënaqshëm dhe të sofistikuar .",B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Gjermania Perëndimore -",B-LOC I-LOC O
"John F. Kennedy ( 1961–1963 )",B-PER I-PER I-PER O O O
"Ulysses S. Grant",B-PER I-PER I-PER
"1962 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Piel de otoño",B-ORG I-ORG I-ORG
"Simplon ( Qafë malore )",B-LOC I-LOC I-LOC I-LOC I-LOC
"Hollësia se si e ka dënuar Minosi bashkëshortën e vet , Pasifenë , për ndërtesën e Dedalit dhe ngadhënjimin e Tezeut gjenden te emrat përkatës .",O O O O O O O O O O O O O O O O O O O O B-PER O O O O O
"Nepali -",B-LOC O
"Liberia -",B-LOC O
"Rusia –",B-LOC O
"Polonia",B-LOC
"Maldivet",B-LOC
"RIDREJTO Ebu Rejhan el Biruni",O B-ORG I-ORG I-ORG I-ORG
"KS Besa",B-ORG I-ORG
"KS Besa",B-ORG I-ORG
"Darwin mendonte se shprehja emocionale si skërmitja e dhëmbëve janë modele të lindura sjelljesh .",B-PER O O O O O O O O O O O O O O
"The Jelly Jam - The Jelly Jam",B-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG
"Forcat e Armatosura Gjermane",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Ekonomia e Ish Republikës Jugosllave e Maqedonisë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kryeministër - Lionel Jospin ( 1997–2002 )",O O B-PER I-PER O O O
"Palau",B-LOC
"Suedia –",B-LOC O
"Somalia",B-LOC
"Principata e Gjirokastrës",B-ORG I-ORG I-ORG
"RIDREJTO Manchester United F.C .",O B-ORG I-ORG I-ORG I-ORG
"Naim Frashëri ( 1846–1900 )",B-PER I-PER O O O
"Sipas klasifikimit të Bashkimit Evropian të papunësuar janë ata pjesëtarë të fuqisë punëtore të cilët nuk kanë pasur punë gjatë javës kur është bërë studimi , aktivisht kanë kërkuar punë gjatë asaj jave dhe janë të gatshëm të nisin një punë gjatë dy javëve të ardhshme .",O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Sllovenia -",B-LOC O
"RIDREJTO Kulla e pjerrët e Pizës",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Mauritania",B-LOC
"2 Nga Real Madrid në Madrid CF .",O O B-ORG I-ORG O B-ORG I-ORG O
"President - Georgi Parvanov ( 2002–2012 )",O O B-PER I-PER O O O
"Bolivia -",B-LOC O
"Alfa Romeo",B-ORG I-ORG
"Kryeministër - Shimon Peres ( 1984–1986 )",O O B-PER I-PER O O O
"Vëllau më i vogël i Hanibalit , shiko Mago Barkas",O O O O O B-PER O O B-ORG I-ORG
"Indonezia",B-LOC
"Palestina ( shtet me njohje të kufizuar )",B-ORG O O O O O O O
"Marc Pujol",B-PER I-PER
"Roy Chipolina",B-PER I-PER
"Michiel van den Bos",B-PER I-PER I-PER I-PER
"Kimi Räikkönen",B-PER I-PER
"Danimarka –",B-LOC O
"Taxhikistani -",B-LOC O
"RIDREJTO Eliminatoret e Kampionatit Evropian të Futbollit 2016 - Grupi D",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Hong Kong -",B-LOC I-LOC O
"Alejandro de la Madrid - Jordy",B-PER I-PER I-PER I-PER O O
"Koreja e Veriut",B-LOC I-LOC I-LOC
"Carry Me in Your Dreams",B-ORG I-ORG I-ORG I-ORG I-ORG
"Shkollën fillore e kreu në Polac , kurse gjimnazin në Skënderaj .",O O O O O O O O O O B-LOC O
"Zelanda e Re -",B-LOC I-LOC I-LOC O
"Jämsä",B-LOC
"Rreth emërimit të tij ka pasur mjaft polemika lidhur me spekulimet se ai është i afërt me LDK .",O O O O O O O O O O O O O O O O O B-ORG O
"Roman Herzog ( 1994–1999 )",B-PER I-PER O O O
"Meksika -",B-LOC O
"Mauritania",B-LOC
"The Killers - grup muzikor .",B-ORG I-ORG O O O O
"RIDREJTO Forumi Ekonomik Botëror",O B-ORG I-ORG I-ORG
"Orange County ( New York )",B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Ali Abdullah Saleh ( 1978–2012 )",B-PER I-PER I-PER O O O
"Sipas rastit i shtohet një shtresë çokollate .",O O O O O O B-ORG O
"Libani",B-LOC
"Zoja Jonë e Lourdit ( Francë,1858 )",B-ORG I-ORG I-ORG I-ORG O O O
"RIDREJTO Allez Ola Olé",O B-ORG I-ORG I-ORG
"Lamazares mori pjesë gjithashtu në një ekspozitë levizëse dedikuar poetit Vicente Aleixandre , ku mori cmimin Laxeiro duke u nderuar për punën e të gjithë jetës së tij dhe njohjen e tij ndërkombeëtare .",O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O
"Gerald Ford ( 1974–1977 )",B-PER I-PER O O O
"RIDREJTO Kombëtarja çeke e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Indonezia",B-LOC
"Monark - Elizabeth II ( 1979–sot )",O O B-PER I-PER O O O
"Boetsch jeton në Gjeneva .",O O O B-LOC O
"Monark - Elizabeth II , Mbretëresha e Bahameve ( 1973–sot )",O O B-PER I-PER O O O O O O O
"Ola Ullsten ( 1978–1979 )",B-PER I-PER O O O
"RIDREJTO Forcat e Armatosura të Republikës së Kosovës",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Polonia",B-LOC
"Spanja –",B-LOC O
"Kryeministër - Göran Persson ( 1996–2006 )",O O B-PER I-PER O O O
"RIDREJTO Njësia administrative Gjegjan",O B-LOC I-LOC I-LOC
"The Walt Disney Company",B-ORG I-ORG I-ORG I-ORG
"Senegali",B-LOC
"1,1 % Dëshmitarët e Jehovait",O O B-ORG I-ORG I-ORG
"Ishte e bija e Edipit dhe Jokastës .",O O O O B-PER O O O
"Në një shpellë në Zhoukudian ( afër Pekinit të sotëm ) janë gjetur fosile të vjetra nga 300.000 deri në 550.000 vjet .",O O O O O O O B-LOC O O O O O O O O O O O O O O O
"Prej këtij albumi u bë e njohur kënga “La tortura” , në të cilën ajo punoi me spanjollin Alejandro Sanz .",O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Gerhard Schröder ( 1998–2005 )",B-PER I-PER O O O
"Rrethi i Devollit",B-LOC I-LOC I-LOC
"Kryetari i Shtetit - Francisco Franco , Lideri Ushtarak , President dhe Kryeministër ( 1939–1975 )",O O O O B-PER I-PER O O O O O O O O O O
"India",B-LOC
"Ervin Skela",B-PER I-PER
"Zvicra — Ukraina",B-LOC O B-LOC
"Goli i tij i dytë erdhi herët në muajin tjetër , duke shënuar golin e fitores në fitoren 3–2 jashtë fushe kundër Valencias .",O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"RIDREJTO Njësitë administrative të Islandës",O B-LOC I-LOC I-LOC I-LOC
"Konstantinos Karamanlis ( 1958–1961 )",B-PER I-PER O O O
"Partia Demokratike ( ShBA )",B-ORG I-ORG I-ORG I-ORG I-ORG
"Valencia CF",B-ORG I-ORG
"RIDREJTO Rrethet e Shqipërisë",O B-LOC I-LOC I-LOC
"Australia -",B-LOC O
"Robert Ndrenika ... ..Azemi",B-PER I-PER O O
"Presidenti - Cristina Fernández de Kirchner ( 2007–2013 )",O O B-PER I-PER I-PER I-PER O O O
"RIDREJTO Organizata Ndërkombëtare për Standardizim",O B-ORG I-ORG I-ORG I-ORG
"Kryeministër - Fidel Castro ( 1959–2008 )",O O B-PER I-PER O O O
"Kloni ( telenovelë )",B-ORG I-ORG I-ORG I-ORG
"Kryeministër - Thorbjörn Fälldin ( 1979–1982 )",O O B-PER I-PER O O O
"Gjermania Lindore -",B-LOC I-LOC O
"Nigeria",B-LOC
"Skenari dhe regjia Dhimitër Anagnosti .",O O O B-PER I-PER O
"Uli Hoeneß ( SU )",B-PER I-PER O B-PER O
