sentence,ner
"Preusmjeri Wigan Athletic FC",O B-ORG I-ORG I-ORG
"Horvatovi je hrvatska humoristična serija .",O O B-LOC O O O
"Štampaju se u Banjoj Luci .",O O O B-LOC I-LOC O
"PREUSMJERI Nacionalni park Ostrvo princa Edwarda",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Srebrenica , Bosna i Hercegovina",B-LOC O B-LOC I-LOC I-LOC
"Član FIFA-e je od 1923. godine , dok je u članstvo UEFA-e primljen 1954. godine .",O B-ORG O O O O O O O O O B-ORG O O O O
"Njemačka]] Njemačka",O B-LOC
"Republikanska stranka ( SAD )",B-ORG I-ORG I-ORG I-ORG I-ORG
"34 – Shaquille O'Neal , centar ( 1996–2004 )",O O B-PER I-PER O O O O O
"U 1857. , 1869. i 1931. podaci su sadržani u naselju Ražanac .",O O O O O O O O O O O B-LOC O
"Skolastički je obrazovan ali zbog sumnje u tradicionalno učenje bježi iz samostana u Ženevu , pa u Pariz .",B-ORG O O O O O O O O O O O O B-LOC O O O B-LOC O
"Ugostio je Lava Trockog , koji je tada bio u životnoj opasnosti .",O O B-PER I-PER O O O O O O O O O
"Porto je bio prvak u prvoj sezoni , te je uspješno odbranio naslov u narednoj sezoni .",B-ORG O O O O O O O O O O O O O O O O
"20px]] Latvija",O B-LOC
"U početku se mislilo da se Novi svijet nalazi na najistočnijem dijelu Indija .",O O O O O O B-LOC I-LOC O O O O O O
"preusmjeri Copa América 2004 .",O B-ORG I-ORG I-ORG I-ORG
"Na lijevoj obali Dunava nalazio se mostobran oko koga je bio rov ispunjen vodom .",O O O B-LOC O O O O O O O O O O O
"Na toj strani je i Šatorsko jezero .",O O O O O B-LOC I-LOC O
"Francuska je pobijedila Meksiko rezultatom 4-1 .",B-LOC O O B-LOC O O O
"Kvalifikacije za Evropsko prvenstvo 1964 .",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Edo Maajka & Marčelo )",B-PER I-PER O B-PER O
"Takmiči se u Prvoj ligi Poljske .",O O O B-ORG I-ORG I-ORG O
"Pobjedom 4:2 plasirali su se u polufinale gdje im je protivnik bila opet ekipa iz Južne Amerike Urugvaj .",O O O O O O O O O O O O O O O B-LOC I-LOC B-ORG O
"Preusmjeri Popovići ( čvor )",O B-LOC I-LOC I-LOC I-LOC
"Carlos Moyá",B-PER I-PER
"Fakultet tehničkih nauka u Novom Sadu",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"PREUSMJERI Svjetsko prvenstvo u nogometu 2010 - grupa E",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kemerovska oblast ( Кемеровская область )",B-LOC I-LOC O O O O
"godine pogledati pod Pula .",O O O B-LOC O
"Filip David , počasni član",B-PER I-PER O O O
"Svjetska turistička organizacija ( WTO )",B-ORG I-ORG I-ORG O O O
"Preusmjeri Nacionalni park Sutjeska",O B-ORG I-ORG I-ORG
"Henri Becquerel , a dalje su je proučavali Pierre Curie i Marie Curie i drugi .",B-PER I-PER O O O O O O B-PER I-PER O B-PER I-PER O O O
"Preusmjeri Alpsko skijanje na Zimskim olimpijskim igrama 1984 - slalom ( žene )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kako je u posljednjoj utakmici Zapadna Njemačka savladala Austriju , četiri momčadi izjednačile su se na vrhu sa po četiri boda ( pobjeda je iznosila dva boda ) .",O O O O O B-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O
"Carsku vlast vršio je zapravo brat njegove žene Boris Godunov .",O O O O O O O O B-PER I-PER O
"Također je poznat po tome što svoje filmove snima oko Philadelphije u Pennsylvaniji gdje je odrastao .",O O O O O O O O O O B-LOC O B-LOC O O O O
"Felipe Massa",B-PER I-PER
"PREUSMJERI Rukometna reprezentacija Švedske",O B-ORG I-ORG I-ORG
"Roger Federer",B-PER I-PER
"Plutarh donosi da pollon = mnogo , a prema tome je Apollon negacija mnoštva .",B-PER O O O O O O O O O O O O O O
"Zemlja je 1980. službeno prihvatila politiku neutralnosti , te je do 2004. bila članica Pokreta nesvrstanih .",O O O O O O O O O O O O O O B-ORG I-ORG O
"Lonomaʻaikanaka se udala za kralja Havaja Keaweʻīkekahialiʻiokamokua .",O O O O B-PER I-PER I-PER O
"PREUSMJERI Ivan I , veliki knez Moskve",O B-PER I-PER I-PER I-PER I-PER I-PER
"Preusmjeri Inari ( jezero )",O B-LOC I-LOC I-LOC I-LOC
"Luca Badoer vozač za testiranje",B-PER I-PER O O O
"Nico Rosberg",B-PER I-PER
"Gornja Drenova , naselje grada Svetog Ivana Zeline , Zagrebačka županija",B-LOC I-LOC O O O B-LOC I-LOC I-LOC O B-LOC I-LOC
"Dumbledore je kasnije objasnio Harryju da je tako i trebalo biti zato što ljude određuju njihove odluke , a ne njihove sposobnosti .",B-PER O O O B-PER O O O O O O O O O O O O O O O O O O
"PREUSMJERI Biatlon na Zimskim olimpijskim igrama 2014 - sprint ( muškarci )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"PREUSMJERI Ivan II , veliki knez Moskve",O B-PER I-PER I-PER I-PER I-PER I-PER
"Ermenija 21 dan ( e-viza prije puta )",B-LOC O O O O O O O
"godine , a sljedeće godine je isporučan prvi primjerak francuskoj vojsci .",O O O O O O O O O B-LOC I-LOC O
"godine kompanija je u vlasništvu Volkswagen grupacije .",O O O O O B-ORG O O
"Nelson Piquet , Jr .",B-PER I-PER I-PER I-PER I-PER
"Carlos Sainz Jr .",B-PER I-PER I-PER I-PER
"20px]] Gana",O B-LOC
"Sjedište IRBRS je u Banjoj Luci .",O O O O B-LOC I-LOC O
"Mostar , Bosna i Hercegovina",B-LOC O B-LOC I-LOC I-LOC
"Smallville ( sezona 2 )",B-ORG I-ORG I-ORG I-ORG I-ORG
"godini ( promocija albuma The Reason ) , te slike članova grupe kako izvode pjesmu u dvorištvu .",O O O O B-ORG I-ORG O O O O O O O O O O O O
"Član je Premijer lige , nakon što je u sezoni 2014 / 15 . izborio promociju iz Championshipa .",O O B-ORG I-ORG O O O O O O B-LOC I-LOC I-LOC I-LOC O O O B-ORG O
"spajanjem Domobranstva i Ustaške vojnice .",O B-ORG O B-ORG I-ORG O
"Andy Warhol ( 1928-1987 ) , pop umjetnik",B-PER I-PER O O O O O O
"Ukupno je odigrao 16 utakmica u svojoj prvoj bundesligaškoj sezoni .",O O O O O O O O B-ORG O O
"Princes of the Universe",B-ORG I-ORG I-ORG I-ORG
"Jenson Button",B-PER I-PER
"Veliko Dvorište , Bosanska Dubica",B-LOC I-LOC O B-LOC I-LOC
"Marko Perković Thompson , muzičar",B-PER I-PER I-PER O O
"MN Minnesota",O B-LOC
"Olivier Panis vozač za testiranje",B-PER I-PER O O O
"Doktorsku disertaciju odbranio je na Fakultetu političkih nauka Univerziteta u Sarajevu , na temu „Civilizacija Maja“ .",O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O
"Njegov otac je bio Luj I od Bloisa , sin Teobalda V i Alise Francuske .",O O O O B-PER I-PER I-PER I-PER O O B-PER I-PER O B-PER I-PER O
"Ljetujući na farmi Finniston , petorka upoznaje blizance Harryja i Harrietu i udružuje se s njima protiv neugodnih gostiju - Amerikanca Juniora i njegova oca koji su došli u Englesku da jeftino nakupuju vrijedne starine i potom dobro zarade preprodajući ih u Americi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O B-LOC O
"OT Bend i Karolina - Zaboravi",O O O B-PER O O
"Socijalistička federativna republika Jugoslavija",B-LOC I-LOC I-LOC I-LOC
"Second Division / Championship",B-ORG I-ORG O B-ORG
"Ronnie O'Sullivan",B-PER I-PER
"Kastav",B-LOC
"Sada je novinar Oslobođenja .",O O O I-ORG O
"PREUSMJERI Ivana II , kraljica Napulja",O B-PER I-PER I-PER I-PER I-PER
"Iako je tamo ogovaran da se malo zalaže u igri i podosta je spor , uspio je zabilježiti sjajne rezultate s klubom i 1991. otišao je u špansku Primeru , u Sevillu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC B-ORG O O B-ORG O
"Srbija , Crna Gora , Bosna i Hercegovina",B-PER I-PER I-PER I-PER I-PER I-PER I-PER I-PER
"Saosjeća s Harryjem Potterom i pomalo mu 'gleda kroz prste .",O O B-PER I-PER O O O O O O O
"Fernando Alonso",B-PER I-PER
"Sebastian Vettel",B-PER I-PER
"Salzburg ( grad ) , grad u Austriji ,",B-LOC I-LOC I-LOC I-LOC O O O B-LOC O
"Kavadh I .",B-PER I-PER O
"Los Angeles Lakers",B-ORG I-ORG I-ORG
"Sebastian Vettel",B-PER I-PER
"Steve McQueen",B-PER I-PER
"Mokošica , naselje grada Dubrovnika , Dubrovačko-neretvanska županija",B-LOC O O O B-LOC O B-LOC I-LOC
"1 – James Cameron ( 2 )",O O B-PER I-PER O O O
"Preusmjeri Gustav VI Adolf , kralj Švedske",O B-PER I-PER I-PER I-PER I-PER I-PER
"preusmjeri Tvrtko I , kralj Bosne",O B-PER I-PER I-PER I-PER I-PER
"Međutim , Fridrik V je vodio tešku i djelotvornu vladavinu .",O O B-PER I-PER O O O O O O O
"U 1880. podaci su sadržani u naselju Vojakovac .",O O O O O O O B-LOC O
"Real Sociedad",B-ORG I-ORG
"Ahilej se miri s Agamemnonom te se vraća u bitku .",B-PER O O O B-PER O O O O O O
"U publici su bili Judy Garland i Marlene Dietrich .",O O O O B-PER I-PER O B-PER I-PER O
"Luca Badoer vozač za testiranje",B-PER I-PER O O O
"ekshumacije iz masovnih grobnica ) .",O O B-LOC I-LOC O O
"CO Colorado",O B-LOC
"To je otkrio Harry na svojoj šestoj godini u knjizi Harry Potter i Princ miješane krvi , kada je slijedio Draca Malfoyja , te je utvrdio da Mapa uopće ne prikazuje njegovu lokaciju ( iako je bio u Sobi potrebe ) .",O O O B-PER O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O
"U muzičkom smislu , Queen je ovim albumom dostigao vrhunac svoga ranog izraza , koji se čini kao svojevrsno ušće svih već ranije predstavljenih odlika i muzičkih pravaca grupe .",O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
"preusmjeri OKK Sloboda Tuzla",O B-ORG I-ORG I-ORG
"Norveška",B-LOC
"Pojavljivala se i u drugim Diznijevim serijama .",O O O O O B-PER O O
"PREUSMJERI Derby County FC",O B-ORG I-ORG I-ORG
"John Frederick William Herschel",B-PER I-PER I-PER I-PER
"Svjetska meteorološka organizacija",B-ORG I-ORG I-ORG
"PREUSMJERI Cluny - La Sorbonne ( Metro Pariz )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Valtteri Bottas",B-PER I-PER
"Pjesnik Duško Trifunović je napisao većinu pjesama tokom njihove karijere .",O B-PER I-PER O O O O O O O O
"Preusmjeri Hrvatsko vijeće odbrane",O B-ORG I-ORG I-ORG
"Preusmjeri Sjeverna Marijanska Ostrva",O B-LOC I-LOC I-LOC
"E851 – Petrovac → Albanija → Prizren – Priština",B-ORG O B-LOC O B-LOC O B-LOC O B-LOC
"godine ) je bio njemački pisac bugarskog porijekla .",O O O O B-LOC O B-LOC O O
"Španija",B-LOC
"Počasni je član Udruženja književnih stvaralaca ( Kanada ) .",O O O O O O O B-LOC O O
"Preusmjeri Jezero ( općina )",O B-LOC I-LOC I-LOC I-LOC
"Roger Federer ( 2005–2006 )",B-PER I-PER O O O
"Sa klubom iz Torina nije imao većih uspjeha , te je 2009. godine dobio otkaz .",O O O B-LOC O O O O O O O O O O O O
"Kozji Vrh ( Čabar ) , naselje grada Čabra , Primorsko-goranska županija",B-LOC I-LOC I-LOC I-LOC I-LOC O O O B-LOC O B-LOC I-LOC
"je trenutna predsjednica Liberije .",O O O B-LOC O
"PREUSMJERI Skijaško trčanje na Zimskim olimpijskim igrama 2014 - sprint ( muškarci )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Nekoliko sedmica kasnije Enrico Fermi objavio je tri svoj rada na istu temu .",O O O B-PER I-PER O O O O O O O O O
"godine , naselje je ukinuto i pripojeno naselju Grižane-Belgrad .",O O O O O O O O B-LOC O
"PREUSMJERI OKK Sloboda Tuzla",O B-ORG I-ORG I-ORG
"Član FIFA-e je od 1980. godine , a iste godine postaje član AFC-a .",O B-ORG O O O O O O O O O O B-ORG O
"Trsteno ( Dubrovnik ) , naselje grada Dubrovnika , Dubrovačko-neretvanska županija",B-LOC I-LOC I-LOC I-LOC O O O B-LOC O B-LOC I-LOC
"Preusmjeri Četvrti krstaški rat",O B-ORG I-ORG I-ORG
"U polufinalu su se susreli sa domaćinom Čileom .",O O O O O O O B-ORG O
"Izgrađena je u periodu od 1552. do 1564. prema nacrtima osmanlijskog arhitekte Mimara Sinana .",O O O O O O O O O O B-LOC O B-PER I-PER O
"Vojo Dimitrijević ( 1910-1980 ) , slikar ;",B-PER I-PER O O O O O O
"Sveti Ivan Žabno , naselje i općina u Koprivničko-križevačkoj županiji",B-LOC I-LOC I-LOC O O O O O B-LOC I-LOC
"Malmö FF ( 1 .",B-ORG I-ORG O O O
"Dio je Nacionalnog parka Una .",O O B-LOC I-LOC I-LOC O
"Njegova supruga , Margareta od Austro-Štajerske , rodila je devetero djece , od kojih je djetinjstvo preživjelo petero .",O O O B-PER I-PER I-PER O O O O O O O O O O O O O
"Kimi Räikkönen",B-PER I-PER
"Na dan stupanja na dužnost imao je 76 godina , a javno mišljenje je bilo da na mjesto nasljednika svetog Petra treba doći neko mlađi .",O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O
"preusmjeri Serie A 2014 / 2015 .",O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Magnus Carlsen , Viswanathan Anand i Veselin Topalov kvalificirali su se za turnir , ali su odustali od učestvovanja .",B-PER I-PER O B-PER I-PER O B-PER I-PER O O O O O O O O O O O O
"godine u Atlanti , SAD .",O O B-LOC O B-LOC O
"Napadi 11. septembra 2001 .",B-ORG I-ORG I-ORG I-ORG I-ORG
"Ova operativna grupa je kasnije pripojena 6. korpusu Armije RBiH .",O O O O O O B-ORG I-ORG I-ORG I-ORG O
"Hitna služba",B-ORG I-ORG
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Lewis Hamilton",B-PER I-PER
"FC Basel",B-ORG I-ORG
"PREUSMJERI Hirohito , car Japana",O B-PER I-PER I-PER I-PER
"Nico Hülkenberg",B-PER I-PER
"Međunarodna agencija za atomsku energiju",B-ORG I-ORG I-ORG I-ORG I-ORG
"Sakon Yamamoto vozač za testiranje",B-PER I-PER O O O
"Zvjezdane staze : Voyager",B-ORG I-ORG I-ORG I-ORG
"Rubens Barrichello no.2",B-PER I-PER O
"PREUSMJERI Bernadotte ( dinastija )",O B-PER I-PER I-PER I-PER
"Georg Wilhelm Friedrich Hegel - filozof",B-PER I-PER I-PER I-PER O O
"Oni se nisu zadržavali u svom pohodu na Grčku i njihov uticaj je ograničen .",O O O O O O O O B-LOC O O O O O O
"PREUSMJERI Niccolò Fontana Tartaglia",O B-PER I-PER I-PER
"Dijamanti ... je album Halida Bešlića iz 1984. godine u izdanju diskografske kuće Diskoton .",O O O O B-PER I-PER O O O O O O O B-ORG O
"Edvard Munch , slikar",B-PER I-PER O O
"Kevin Magnussen",B-PER I-PER
"godine pogledati pod Rijeka .",O O O B-LOC O
"Tesla , Nikola , naučnik",B-PER I-PER I-PER O O
"Sadašnji vlasnik je Fiat grupacija .",O O O B-ORG O O
"Jaime Alguersuari",B-PER I-PER
"Najčešće se javlja u zemljama Istočne Azije kao što su Kina , Japan , Koreja i Tajvan .",O O O O O B-LOC I-LOC O O O B-LOC O B-LOC O B-LOC O B-LOC O
"Austrija , Holandija , Italija , Njemačka , Slovenija , Srbija , Crna Gora , Švicarska , Turska i Ujedinjeni Arapski Emirati .",B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC I-LOC O B-LOC O B-LOC O B-LOC I-LOC I-LOC O
"*1992-93 - Shaquille O'Neal , Orlando Magic",O O B-PER I-PER O B-ORG I-ORG
"Meiningen ( Tiringija )",B-LOC O O O
"Bjelorusija i Kalinjingrad , Rusija",B-LOC O B-LOC O B-LOC
"The Shard ( neboder )",B-ORG I-ORG I-ORG I-ORG I-ORG
"godine pojavio se i drugi , za vrhovni štab Crvene armije neočekivani , problem .",O O O O O O O O O B-ORG I-ORG O O O O
"Preusmjeri Prvi poljubac ( Halid Bešlić )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Juan Martín del Potro",B-PER I-PER I-PER I-PER
"Preusmjeri Sportsko društvo Željezničar",O B-ORG I-ORG I-ORG
"Iako su prvu sezonu završili s omjerom 21 pobjeda i 61 poraz , uspjeli su pobijediti Chicago Bullse , koji su te sezone izgubili samo 10 utakmica .",O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O
"San Antonio Spurs ( 1976–1985 ) Chicago Bulls ( 1985–1986 )",B-ORG I-ORG I-ORG O O O B-ORG I-ORG O O O
"Klasifikacija je prihvaćena od strane Svjetske zdravstvene organizacije .",O O O O O B-ORG I-ORG I-ORG O
"PREUSMJERI Španski superkup 2008 .",O B-ORG I-ORG I-ORG I-ORG
"Tajfun Haiyan ( 2013 )",B-LOC I-LOC I-LOC I-LOC I-LOC
"PREUSMJERI Delfin ( titula )",O B-PER I-PER I-PER I-PER
"Opolsko ( Opolskie )",B-LOC O O O
"PREUSMJERI La Liga 2014 / 2015 .",O B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"Valtteri Bottas",B-PER I-PER
"Baby Boy",B-ORG I-ORG
"Sigurd Pettersen",B-PER I-PER
"Usain Bolt 9.76 WL",B-PER I-PER O O
"Football League One",B-ORG I-ORG I-ORG
"Preusmjeri Sporedni profesori u Hogwartsu",O B-PER I-PER I-PER I-PER
"Fernando Alonso",B-PER I-PER
"77223 - Šturlić , BH Pošta",O O B-LOC O O O
"border]] Holandski Antili",O B-LOC I-LOC
"Giancarlo Fisichella no.6",B-PER I-PER O
"Umrla je u Nikomediji , u Turskoj .",O O O B-LOC O O B-LOC O
"Superliga",B-ORG
"No sikiriki ( Edo Maajka )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"u Sjedinjenim Američkim Državama i Kini .",O B-LOC I-LOC I-LOC O B-LOC O
"Kuba ( 11,285,000 )",B-LOC O O O
"Švicarska je tražila diskvalifikaciju , međutim , to se nije desilo .",B-LOC O O O O O O O O O O O
"PREUSMJERI Skijaški skokovi na Zimskim olimpijskim igrama 2014 - mala skakaonica",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Članice su joj Albanija , Bosna i Hercegovina , Crna Gora , Makedonija , Moldavija , Srbija i Kosovo .",O O O B-LOC O B-LOC I-LOC I-LOC O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
"PREUSMJERI Eurosong 2012 .",O B-ORG I-ORG I-ORG
"Istrebljeni su kad je Sauron pao .",O O O O B-PER O O
"Preusmjeri Palestinska oslobodilačka organizacija",O B-ORG I-ORG I-ORG
"Kobilić Pokupski , naselje grada Karlovca , Karlovačka županija",B-LOC I-LOC O O O B-LOC O B-LOC I-LOC
"Radeći tamo stiče finansijsku stabilnost , te iz Züricha odlazi u Basel .",O O O O O O O O B-LOC O O B-LOC O
"I pored ulaska u EU , Bugarska i Rumunija u ekonomskom pogledu nisu u ništa boljem položaju u odnosu na regiju .",O O O O B-ORG O B-LOC O B-LOC O O O O O O O O O O O O O
"Preusmjeri Horst Ludwig Störmer",O B-PER I-PER I-PER
"Kanada",B-LOC
"PREUSMJERI Univerzitet u Sydneyu",O B-ORG I-ORG I-ORG
"Severus Snape",B-PER I-PER
"PREUSMJERI Olimpijski stadion ( Torino )",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Meksiko je izvođenjem jedanaesterca u utakmici za treće mjesto bio bolji od Nigerije .",B-ORG O O O O O O O O O O O B-ORG O
"godine naslijedila ga je njegova i Eleonorina sestra , Blanka II .",O O O O O O O O O B-PER I-PER O
"Mihail Vasiljevič Lomonosov ( 1711.-1765 .",B-PER I-PER I-PER O O O
"Preusmjeri Evropski put E105",O B-ORG I-ORG I-ORG
"Felipe Massa",B-PER I-PER
"Takmiči se u prvoj nogometnoj ligi Bugarske .",O O O B-ORG I-ORG I-ORG I-ORG O
"Trenutno nastupa u League One , trećem rangu engleskog nogometa .",O O O B-ORG I-ORG O O O B-ORG I-ORG O
"Lincoln]] kao Abraham Lincoln",O O B-PER I-PER
"Mark Webber",B-PER I-PER
"Ove figure svoje projeklo vode iz astečke kulture .",O O O O O O B-ORG O O
"Adrian Sutil - no.20",B-PER I-PER O O
"Hardingovo je mjesto preuzeo potpredsjednik Calvin Coolidge .",O O O O O B-PER I-PER O
"Sveti Đurđ , naselje i općina u Varaždinskoj županiji",B-LOC I-LOC O O O O O B-LOC I-LOC
"Criminal Minds ( Zločinački umovi )",O O O B-ORG I-ORG O
"Nico Rosberg",B-PER I-PER
"U prvoj utakmici osminefinala na gostovanju protiv Tottenhama Benfica ostvaruje visoku pobjedu 3-1 .",O O O O O O O B-ORG B-ORG O O O O O
"Sergio Pérez",B-PER I-PER
"PREUSMJERI Himna Sovjetskog saveza",O B-ORG I-ORG I-ORG
"Svjetsko prvenstvo u nogometu 1954 .",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Rudnik - mjesto s kojeg se eksploatiraju razne vrste ruda",B-LOC O O O O O O O O O
"PREUSMJERI Željeznice Federacije Bosne i Hercegovine",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Cater 2 U ( presvlačenje )",B-ORG I-ORG I-ORG O O O
"preusmjeri Afrički kup nacija 1990 .",O B-ORG I-ORG I-ORG I-ORG I-ORG
"PREUSMJERI Simeon , car Rusije",O B-PER I-PER I-PER I-PER
"Križ ( Hrvatska ) , naselje i općina u Zagrebačkoj županiji",B-LOC I-LOC I-LOC I-LOC O O O O O B-LOC I-LOC
"Naslijedio ga je brat Sulejman II",O O O O B-PER I-PER
"preusmjeri Copa América 1999 .",O B-ORG I-ORG I-ORG I-ORG
"Preusmjeri Bob na Zimskim olimpijskim igrama 2014 - muški dvosjed",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Ispravnost njegovog izbora osporile su Rusija i Osmanlijsko carstvo , tražeći da se glasanje ponovi .",O O O O O B-LOC O B-LOC I-LOC O O O O O O O
"PREUSMJERI Franjevačka crkva svetog Ante Padovanskog",O B-ORG I-ORG I-ORG I-ORG I-ORG
"José Ferraz de Almeida Júnior",B-PER I-PER I-PER I-PER I-PER
"Najveće rivalstvo ima sa ekipom Crystal Palace .",O O O O O B-ORG I-ORG O
"Valtteri Bottas",B-PER I-PER
"Crna Gora",B-LOC I-LOC
"osnovao je bend Foo Fighters .",O O O B-ORG I-ORG O
"U to vrijeme administrativni centar je bio Krasnodar .",O O O O O O O B-LOC O
"Postoji podatak da je s jednim Mi-8MTV-1 tokom sukoba u Šri Lanci , u nuždi odjednom prevezeno 60 ljudi .",O O O O O O O O O O B-LOC I-LOC O O O O O O O O
"New Orleans Hornets ( 5 )",B-ORG I-ORG I-ORG O O O
"Duško Trifunović ( 1933-2006 ) - „Zlatni kuršum“ , izd .",B-PER I-PER O O O O O O O O O
"Rođen je za vrijeme vladavine svog djeda , kralja Olafa V , a ime je dobio po pradjedu , kralju Haakonu VII .",O O O O O O O O O B-PER I-PER O O O O O O O O O B-PER I-PER O
"godine u Laholu , kod Bijelog Polja .",O O O O O B-LOC I-LOC O
"Školovao se u Sarajevu i Istanbulu gdje je i diplomirao .",O O O B-LOC O B-LOC O O O O O
"Brazil je u finalnoj utakmici bio uspješniji od Argentine rezultatom 3-0 te osmi put u svojoj historiji osvojio šampionsku titulu .",B-ORG O O O O O O O B-ORG O O O O O O O O O O O O
"Preusmjeri Robert F. Kennedy",O B-PER I-PER I-PER
"Azija ( Gruzija , Turska , Sirija )",B-LOC O B-LOC O B-LOC O B-LOC O
"Seaquest DSV",B-ORG I-ORG
"Bruno Senna",B-PER I-PER
"Zatim je neuspješno pokušao od Seleuka preoteti Babilon .",O O O O O O O B-LOC O
"Eparhijsko sjedište je u Mostaru .",O O O O B-LOC O
"Rođena je u Sarajevu 18 .",O O O B-LOC O O
"PREUSMJERI Jakov I , kralj Engleske",O B-PER I-PER I-PER I-PER I-PER
"Sovjetski savez sveukupni pobjednik rezultatom 3–1 .",B-ORG I-ORG O O O O O
"U periodu od 1996. do 2013. godine na području Prijedora otkriveno je preko šesdeset masovnih grobnica .",O O O O O O O O O B-LOC O O O O B-LOC I-LOC O
"Velika Kosnica , naselje grada Velike Gorice , Zagrebačka županija",B-LOC I-LOC O O O B-LOC I-LOC O B-LOC I-LOC
"u novosnovanom Orijentalnom institutu .",O O B-ORG I-ORG O
"ZOOSJ provodi borbene zračne patrole oko Japana , a istovremeno održava opsežnu mrežu zemlja-zrak radaskog sistema za rano upozorenje .",O O O O O O B-LOC O O O O O O O O O O O O O
"Grupa A ( Osijek )",O O O B-LOC O
"Uz Sebastiana Vettela , Juana Manuela Fangia i Michaela Schumachera spada u grupu vozača sa 4 ili više šampionskih titula .",O B-PER I-PER O B-PER I-PER I-PER O B-PER I-PER O O O O O O O O O O O
"bio je Emiliano Zapata .",O O B-PER I-PER O
"Trenutno je predsjedavajući Predstavničkog doma Bosne i Hercegovine .",O O O B-ORG I-ORG I-ORG I-ORG I-ORG O
"godine počelo je političko i vojno preuzimanje općine Foča , prvim vojnim akcijama u gradu .",O O O O O O O O B-LOC O O O O O O O
"Preusmjeri Čečenska republika Ičkerija",O B-ORG I-ORG I-ORG
"Premijer liga Bosne i Hercegovine",B-ORG I-ORG I-ORG I-ORG I-ORG
"PREUSMJERI Nogometna reprezentacija Njemačke",O B-ORG I-ORG I-ORG
"Preusmjeri Smallville ( sezona 5 )",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Član Football League postaje 1921. godine .",O B-ORG I-ORG O O O O
"godine pogledati pod Selište Drežničko .",O O O B-LOC I-LOC O
"Preusmjeri Srpska dobrovoljačka garda",O B-ORG I-ORG I-ORG
"Botticellijeva Primavera , nastala 1377-78 , sadrži neoplatonističko hermetičko obilježje , kao i Dürerova Melancolia iz 1514. godine .",B-PER O O O O O O O O O O O O B-PER O O O O O
"Paul di Resta",B-PER I-PER I-PER
"Detroit Pistons",B-ORG I-ORG
"Jenson Button",B-PER I-PER
"Sjedište općine je u naselju Donja Pušća .",O O O O O B-LOC I-LOC O
"PREUSMJERI Karlo IV , kralj Navare",O B-PER I-PER I-PER I-PER I-PER
"PREUSMJERI Svjetsko prvenstvo u nogometu 2006. - Grupa G",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Godine 2001. klub je premješten u glavni grad Erevan .",O O O O O O O O B-LOC O
"Halit Ergenç - Sulejman Veličanstveni",B-PER I-PER O B-PER I-PER
"Pierre Jaccoud , političar",B-PER I-PER O O
"Tim zakonom bio je regulisan rad Bosanskog sabora , tj .",O O O O O O B-ORG I-ORG O O O
"SPD 13 vijećnika ( 4.022 glasova ili 27,63 % )",B-ORG O O O O O O O O O
"Drugo mjesto je osvojila Zambija a treće Obala Slonovače .",O O O O B-ORG O O B-ORG I-ORG O
"preusmjeri Olimpijski stadion Yves du Manoir",O B-ORG I-ORG I-ORG I-ORG I-ORG
