sentence,ner
"Лідер демократів в Сенаті Чак Шумер і Пелосі закликали ДеДжоя та інших посадовців USPS дати свідчення в комітеті Палати представників з нагляду та реформ наступного тижня .",O O O B-ORG B-PER I-PER O B-PER O B-PER O O O B-ORG O O O O B-ORG I-ORG O O O O O O O
"Шумер заявив , що в разі відмови "" постати перед Конгресом "" він повинен бути звільнений .",B-PER O O O O O O O O O B-ORG O O O O O O
"У листі демократів до ФБР також ідеться , що "" принаймні 19 сортувальних апаратів , які можуть обробляти 35 тисяч листів за годину , було демонтовано , а пізніше цього року планують вивести з роботи іще 671 апарат "" .",O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Також вони згадують , що до свого призначення головою USPS у червні ДеДжой фінансово підтримував виборчу кампанію президента Трампа .",O O O O O O O O O B-ORG O O B-PER O O O O O B-PER O
"Позиція республіканців",O O
"Раніше президент Дональд Трамп , не надаючи доказів , заявляв , що голосування поштою призведе до фальсифікації виборів .",O O B-PER I-PER O O O O O O O O O O O O O B-EVT O
"Минулого тижня він визнав , що затримує надзвичайний пакет фінансування Поштової служби у 25 мільярдів доларів , щоб утруднити поштове голосування .",O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O
"Пізніше він відступив від цієї заяви , сказавши , що схвалить фінансування , якщо демократи схвалять пакет допомоги в зв'язку з коронавірусом , який підтримують республіканці .",O O O O O O O O O O O O O O O O O O O O O B-EVT O O O O O
"Голова апарату Білого дому Марк Медоуз відкинув звинувачення , що Трамп намагається маніпулювати процесом голосування .",O O B-ORG I-ORG B-PER I-PER O O O O B-PER O O O O O
""" Президент Сполучених Штатів не втручатиметься в те , як хтось буде законно голосувати - чи йдеться про пошту або якось ще "" , - заявив Медоуз CNN у неділю .",O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O B-PER B-ORG O O O
"Але він сказав , що Білий дім побоюється , що через лавину поштових бюлетенів оголошення результатів виборів 2020 року буде відкладено .",O O O O O B-ORG I-ORG O O O O O O O O O B-EVT O O O O O
""" Низка штатів намагаються зрозуміти , як вони переходитимуть на загальне голосування поштою , - заявив Мідоуз .",O O O O O O O O O O O O O O O O B-PER O
"- Це жахливо , якщо ми не дізнаємося результати виборів 3 листопада і , можливо , не дізнаємося їх протягом декількох місяців .",O O O O O O O O O B-EVT O O O O O O O O O O O O O
"Для мене це проблематично , тому що Конституція говорить , що тоді Ненсі Пелосі в Палаті представників , фактично , вибере президента 20 січня "" .",O O O O O O O B-PRO O O O O B-PER I-PER O B-ORG I-ORG O O O O O O O O O
"Чому пошта така важлива ?",O O O O O
"Право голосувати у США мають близько 233 мільйонів людей .",O O O B-LOC O O O O O O
"При цьому , цього року понад 180 мільйонів з них матимуть можливість проголосувати поштою , пише The Washington Post .",O O O O O O O O O O O O O O O O B-PRO I-PRO I-PRO O
"Це можна зробити двома шляхами :",O O O O O O
"1 .",O O
"Заочно отримавши бюлетень як відкріпний талон .",O O O O O O O
"Для цього треба подати заяву із поясненням , чому виборець не може бути присутній на дільниці у день голосування .",O O O O O O O O O O O O O O O O O O O O
"У 2020 до причин заочного голосування у деяких штатах додався острах за здоров'я у зв'язку із COVID - 19 .",O O O O O O O O O O O O O O O O B-EVT I-EVT I-EVT O
"2 .",O O
"Скориставшись правом на безумовне повсюдне голосування через пошту ( виборцю причину вказувати не треба ) : ця практика уже домінувала у п'яти штатах , але на виборах 2020 доєднаються іще чотири .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-EVT O O O O O
"Дональд Трамп і перша леді Меланія запросили відкріпні поштові бюлетені для голосування у Флориді .",B-PER I-PER O O O B-PER O O O O O O O B-LOC O
"Президент наполягає , що існує різниця між масовим безумовним голосуванням поштою для всіх виборців і заочним голосуванням за відкріпними талонами , адже тоді виборець повинен пройти відповідну процедуру реєстрації у своєму виборчому окрузі .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Багато аналітиків вважають , що немає ніяких свідчень , які вказують на те , що голосування по пошті дає перевагу одній партії над іншою .",O O O O O O O O O O O O O O O O O O O O O O O O O
"На їхню думку , створення перешкод для голосування поштою може обернутися проти республіканців , бо серед їхніх прихильників багато людей похилого віку , які , можливо , віддадуть перевагу голосувати поштою , а не особисто в умовах пандемії .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EVT O
"Дивіться також :",O O O
"У різних країнах світу відбуваються акції на підтримку протестувальників у Білорусі .",O O O O O O O O O O B-LOC O
"Відео",O
"Вибори в США 2020 :",B-EVT I-EVT I-EVT O O
"Огляд проміжних результатів в штатах на цю годину",O O O O O O O O
"У США вже третій день рахують голоси після виборів президента , в Палату представників і Сенат - верхня і нижня палати Конгресу , відповідно .",O B-LOC O O O O O O B-EVT O O O B-ORG I-ORG O B-ORG O O O O O B-ORG O O O
"Якщо з перегонами за Палату представників , схоже , все ясно , то в битві за Білий дім та Сенат кандидати від демократів і республіканців на цю мить розігрують нічию в музичній коді підрахунку голосів .",O O O O B-ORG I-ORG O O O O O O O O O O B-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O
"Ще не пораховані результати в п'яти штатах , де може вирішитися доля перегонів .",O O O O O O O O O O O O O O
"Залишилося розподілити 72 голоси вибірників .",O O O O O O
"Для перемоги на виборах кандидатові необхідно набрати 270 голосів .",O O O B-EVT O O O O O O
"Представляємо огляд ситуації по кожному ключовому і хиткому штату на цю хвилину :",O O O O O O O O O O O O O
"Джорджія",B-LOC
"Кандидат від демократів Джо Байден обігнав чинного президента Дональда Трампа в штаті Джорджія .",O O O B-PER I-PER O O O B-PER I-PER O O B-LOC O
"Президент не може дозволити собі втратити 16 голосів Колегії вибірників на виборах в цьому традиційно республіканському штаті , якщо хоче зберегти надію на другу каденцію .",O O O O O O O O B-ORG I-ORG O B-EVT O O O O O O O O O O O O O O
"Без Джорджії та Пенсільванії Трамп не зможе набрати 270 голосів Колегії вибірників , тому його шанси на переобрання будуть залежати від розвитку подій у двох штатах .",O B-LOC O B-LOC B-PER O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O
"На основі цього голосування будуть розподілені 16 голосів Колегії вибірників .",O O O O O O O O B-ORG I-ORG O
"Пенсільванія",B-LOC
"Після підрахунку 95 % голосів , Трамп випереджає Байдена на кілька десятих відсотка - 49 , 5 % проти 49 , 2 % .",O O O O O O B-PER O B-PER O O O O O O O O O O O O O O O
"За добу показники Трампа впали .",O O O B-PER O O
"Пенсільванія дає в Колегію 20 голосів .",B-LOC O O B-ORG O O O
"Штат зазвичай голосує за кандидата від Демпартії , але на минулих виборах там переміг республіканець .",O O O O O O B-ORG O O O O B-EVT O O O O
"Північна Кароліна",B-LOC I-LOC
"Після обробки вже 95 % бюлетенів Трамп випереджає Байдена приблизно на півтора відсотка - 50 % проти 48 , 6 % .",O O O O O O B-PER O B-PER O O O O O O O O O O O O O
"За добу ці показники практично не змінилися .",O O O O O O O O
"Штат дає 15 голосів Колегії вибірників .",O O O O B-ORG I-ORG O
"Північна Кароліна була одним зі штатів , яким спостерігачі приділили більше уваги .",B-LOC I-LOC O O O O O O O O O O O
"Байден намагається відірвати штат від Трампа , для якого перемога в Північній Кароліні має вирішальне значення .",B-PER O O O O B-PER O O O O O B-LOC I-LOC O O O O
"Штат проголосував за республіканців на дев'яти з останніх 10 виборів .",O O O O O O O O O B-EVT O
"Виняток становив 2008 рік , коли переміг Барак Обама .",O O O O O O O B-PER I-PER O
"Примітно , що бюлетені для голосування поштою , які американська пошта не встигла доставити , приймаються до 12 листопада .",O O O O O O O O O O O O O O O O O O O O
"Невада",B-LOC
"У штаті порахували вже 89 % голосів .",O O O O O O O O
"Зараз на пів відсотка лідирує Байден - 49 , 4 , у Трампа - 48 , 5 % .",O O O O O B-PER O O O O O O B-PER O O O O O O
"За добу Байден трохи додав .",O O B-PER O O O
"Штат , де кандидати від демократів перемагали останні три кампанії , дає 6 голосів Колегії вибірників .",O O O O O O O O O O O O O O B-ORG I-ORG O
"Аризона",B-LOC
"У штаті , який дає 11 голосів Колегії вибірників , Байден випереджає Трампа - 50 , 1 проти 48 , 5 % .",O O O O O O O B-ORG I-ORG O B-PER O B-PER O O O O O O O O O O
"За добу показники Трампа трохи покращилися .",O O O B-PER O O O
"У п'яти останніх президентських виборах в Аризоні перемагали представники Республіканської партії .",O O O B-EVT I-EVT O B-LOC O O B-ORG I-ORG O
"Аляска",B-LOC
"У найбільшому американському штаті порахували тільки 47 % голосів .",O O O O O O O O O O
"За попередніми результатами , впевнено лідирує Трамп - 62 , 9 проти 33 у Байдена .",O O O O O O B-PER O O O O O O O B-PER O
"За добу показники перегонів не змінилися .",O O O O O O O
"Аляска , яка дає три голоси вибірників , останні кампанії вибирає кандидата в президенти від республіканців .",B-LOC O O O O O O O O O O O O O O O O
"У четвер Трамп закликав зупинити підрахунок голосів і не рахувати бюлетені , що надійшли поштою вже після закриття виборчих дільниць .",O O B-PER O O O O O O O O O O O O O O O O O O
"У цьому році таких голосів рекордна кількість .",O O O O O O O O
"Штаб Трампа зажадав перерахувати голоси у Вісконсині , де переміг Байден .",O B-PER O O O O B-LOC O O O B-PER O
"Вибори президента США , в Палату представників і Сенат - верхня і нижня палати Конгресу , відповідно - відбулися 3 листопада .",B-EVT I-EVT I-EVT O O B-ORG I-ORG O B-ORG O O O O O B-ORG O O O O O O O
"Голоси досі обробляють .",O O O O
"Детальніше за виборами в США стежте в нашій спецтемі .",O O O O B-LOC O O O O O
"Штаб Байдена пригрозив Трампу примусовим виселенням з Білого дому",O B-PER O B-PER O O O B-ORG I-ORG
"П'ятниця , 6 листопада 2020 , 17 : 41",O O O O O O O O O
"На тлі повідомлень , що президент США Дональд Трамп не планує "" здаватись "" на виборах , виборчий штаб Джо Байдена попередив , що Трампа можуть примусово випровадити з Білого дому .",O O O O O O B-LOC B-PER I-PER O O O O O O B-EVT O O O B-PER I-PER O O O B-PER O O O O B-ORG I-ORG O
"Про це заявив речник штабу Байдена Ендрю Бейтс , повідомляє "" Європейська правда "" з посиланням на CNN .",O O O O O B-PER B-PER I-PER O O O B-ORG I-ORG O O O O B-ORG O
""" Як ми сказали 19 липня , на цих виборах рішення приймає американський народ .",O O O O O O O O O B-EVT O O O O O
"І уряд Сполучених Штатів цілком здатний вивести порушників з Білого дому "" , - заявив Бейтс , очевидно маючи на увазі президента - республіканця .",O O B-LOC I-LOC O O O O O B-ORG I-ORG O O O O B-PER O O O O O O O O O
"Цю заяву Бейтс зробив у відповідь на повідомлення про те , що Трамп не планує визнавати поразку , якщо Байден буде визнаний обраним президентом США у п’ятницю .",O O B-PER O O O O O O O O O B-PER O O O O O O B-PER O O O O B-LOC O O O
"Останні підсумки підрахунку голосів показують , що Трамп поступається Байдену у ключових штатах , які є вирішальними для перемоги на виборах .",O O O O O O O B-PER O B-PER O O O O O O O O O O B-EVT O
"У ніч на п’ятницю Байден вийшов у лідери в Джорджії , а у п’ятницю - в Пенсильванії .",O O O O B-PER O O O O B-LOC O O O O O O B-LOC O
"Перемога у цих штатах забезпечить Байдену виграш на виборах президента США .",O O O O O B-PER O O B-EVT I-EVT I-EVT O
"Водночас Трамп без голосів виборників Джорджії і Пенсильванії не має шансів на переобрання .",O B-PER O O O B-LOC O B-LOC O O O O O O
"Якщо ви помітили помилку , виділіть необхідний текст і натисніть Ctrl + Enter , щоб повідомити про це редакцію .",O O O O O O O O O O O O O O O O O O O O
"Espreso.tvСуспільство "" Неймовірне повернення "" : Трамп прокоментував успіх Байдена на праймеріз у супервівторок",O O O O O O B-PER O O B-PER O B-EVT O O
""" Неймовірне повернення "" : Трамп прокоментував успіх Байдена на праймеріз у супервівторок",O O O O O B-PER O O B-PER O B-EVT O O
"5 березня , 2020 , 13 : 25",O O O O O O O O
"фото : reuters",O O O
"5 березня , 2020 , 13 : 25",O O O O O O O O
"Президент США Дональд Трамп назвав "" неймовірним поверненням "" результати праймеріз демократів , згідно з якими колишній віцепрезидент Джо Байден переміг у 10 з 14 штатів",O B-LOC B-PER I-PER O O O O O O B-EVT I-EVT O O O O O O B-PER I-PER O O O O O O
""" Я думаю , що праймеріз минулого вечора були відмінними .",O O O O O B-EVT O O O O O
"Це було відмінне повернення Джо Байдена .",O O O O B-PER I-PER O
"Неймовірне повернення "" , - заявив Трамп .",O O O O O O B-PER O
"Трамп повідомив , що американські вибори "" неможливо купити "" .",B-PER O O O O B-EVT O O O O O
"Як приклад він навів Майкла Блумберга та Тома Стейера , які , за його словами , витратили на кампанію мільярд і 300 мільйонів доларів відповідно .",O O O O B-PER I-PER O B-PER I-PER O O O O O O O O O O O O O O O O O
""" І тепер , хто знає , де Стейер .",O O O O O O O O B-PER O
"Він , ймовірно , зализує свої рани "" , - зазначив Трамп .",O O O O O O O O O O O B-PER O
"Нагадаємо , на праймеріз Демократичної партії США , які пройшли в так званий "" супервівторок "" , лідирує колишній віцепрезидент Джо Байден .",O O O B-EVT B-ORG I-ORG I-ORG O O O O O O O O O O O O O B-PER I-PER O
"Байден переміг у штатах Вірджинія , Північна Кароліна , Алабама , Оклахома , Теннессі , Арканзас , Мен , Міннесота та Массачусетс .",B-PER O O O B-LOC O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
"Його головний суперник , сенатор Берні Сандерс , здобув перемогу в своєму рідному Вермонті , Колорадо , Юті та Каліфорнії .",O O O O O B-PER I-PER O O O O O O O O B-LOC O B-LOC O B-LOC O
"Трамп беззастережно переміг на праймеріз республіканців .",B-PER O O O B-EVT O O
"Вибори в США : Байден обігнав Трампа у ключовому штаті",B-EVT I-EVT I-EVT O B-PER O B-PER O O O
"Перемога в Мічигані дасть кандидату 16 голосів вибірників .",O O B-LOC O O O O O O
"Джо Байден випередив Трампа в штаті Мічиган / фото REUTERS",B-PER I-PER O B-PER O O B-LOC O O B-ORG
"За результатами обробки 94 % бюлетенів , кандидат від Демократичної партії Джо Байден випереджає чинного президента США Дональда Трампа в штаті Мічиган , в якому 16 вибірників .",O O O O O O O O O B-ORG I-ORG B-PER I-PER O O O B-LOC B-PER I-PER O O B-LOC O O O O O O
"Всього кілька годин тому Трамп впевнено йшов попереду .",O O O O B-PER O O O O
"Але за цей час на користь Байдена додалася значна кількість голосів .",O O O O O O B-PER O O O O O
"Результати в Мічигані / фото foxnews.com",O O B-LOC O O O
"Вибори в США : що відомо",B-EVT I-EVT I-EVT O O O
"Президентські вибори в США почалися 3 листопада 2020 року .",B-EVT I-EVT I-EVT I-EVT O O O O O O
"Трамп , який представляє республіканців , претендує на переобрання .",B-PER O O O O O O O O O
"Його суперник від демократів - колишній віце - президент США Джо Байден .",O O O O O O O O O B-LOC B-PER I-PER O
"Виборча система США відрізняється від української .",O O B-LOC O O O O
"Голосування там проходить у два етапи : спочатку громадяни обирають вибірників , які згодом будуть безпосередньо обирати президента .",O O O O O O O O O O O O O O O O O O O
"Вибірники - це люди з хорошою освітою , активісти та меценати .",O O O O O O O O O O O O
"Виборці заздалегідь знають , кого підтримує кожен вибірник .",O O O O O O O O O
"Читайте останні новини України та світу на каналі УНІАН в Telegram",O O O B-LOC O O O O B-ORG O B-PRO
"Опитування : Байден лідирує за результатами дострокового голосування на виборах у США",O O B-PER O O O O O O B-EVT O B-LOC
"У США менш ніж за добу відбудуться чергові президентські вибори .",O B-LOC O O O O O O O B-EVT O
"Суперник чинного президента країни республіканця Дональда Трампа — кандидат від Демократичної партії , колишній віцепрезидент Джо Байден — лідирує за всіма результатами опитувань .",O O O O O B-PER I-PER O O O B-ORG I-ORG O O O B-PER I-PER O O O O O O O
"Так , згідно з опитуванням CBS News і компанії YouGov , Джо Байдена підтримали 66 % з понад 90 мільйонів американців , які вже проголосували за процедурою дострокового голосування , запровадженою через коронавірус .",O O O O O B-PRO I-PRO O O B-ORG O B-PER I-PER O O O O O O O O O O O O O O O O O O O B-EVT O
"Лише 32 % опитаних проголосували за Трампа .",O O O O O O B-PER O
"Водночас Трамп лідирує серед тих , хто планує голосувати в день виборів — 69 % проти 27 % у Байдена .",O B-PER O O O O O O O O O B-EVT O O O O O O O B-PER O
"За даними національних соціологічних опитувань , Байден набирає 52 % голосів , а Трамп — лише 43 % , повідомляє BBC .",O O O O O O B-PER O O O O O O B-PER O O O O O O B-ORG O
"Видання також зазначає , що більшість штатів майже завжди голосують однаково , а тому існує лише декілька штатів , в яких обидва кандидати мають шанси на перемогу , і саме вони є місцем битви для кандидатів .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Згідно з рейтингами , на виборах 2020 року такими штатами є Флорида , Огайо , Айова , Північна Кароліна , Джорджія та Техас .",O O O O O B-EVT I-EVT I-EVT O O O B-LOC O B-LOC O B-LOC O B-LOC I-LOC O B-LOC O B-LOC O
"Наразі Трамп має незначну підтримку лише трьох штатів — Айови , Огайо і Техасу .",O B-PER O O O O O O O B-LOC O B-LOC O B-LOC O
"Кандидат у президенти США від Демократичної партії Джо Байден уже висловив упевненість у своїй перемозі у Twitter .",O O O B-LOC O B-ORG I-ORG B-PER I-PER O O O O O O O B-PRO O
"« Будьте впевнені , це битва , в якій ми можемо перемогти і переможемо .",O O O O O O O O O O O O O O O
"Я почав цю кампанію , кажучи , що ми ведемо битву за душу нашого народу — і сьогодні я вірю в це ще глибше » , — написав він .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Натомість Трамп не вірить в результати опитувань , проведених перед виборами , і запевняє , що « насправді [його показники ] мають гарний вигляд » і що він переможе , повідомляє AFP .",O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Президентські вибори в США відбудуться 3 листопада .",B-EVT I-EVT I-EVT I-EVT O O O O
"За тиждень до президентських виборів Емі Коні Барретт склала присягу й офіційно стала 115-ю суддею Верховного суду США .",O O O B-EVT I-EVT B-PER I-PER I-PER O O O O O O O B-ORG I-ORG I-ORG O
"Демократична партія опиралася призначенню , наполягаючи , що суддю має обрати новий президент — зокрема , Барретт може вплинути на результати виборів .",B-ORG I-ORG O O O O O O O O O O O O O O B-PER O O O O B-EVT O
"Home / Світ / Америка / Трамп обіцяє “ пекельну битву ” за Білий дім . ВІДЕО",O O O O O O B-PER O O O O O O B-ORG I-ORG O O
"Трамп обіцяє “ пекельну битву ” за Білий дім . ВІДЕО",B-PER O O O O O O B-ORG I-ORG O O
"06 / 01 / 2021 09 : 47",O O O O O O O O
"Дональд Трамп .",B-PER I-PER O
"Фото : Reuters",O O B-ORG
"Президент США Дональд Трамп заявив , що влаштує “ пекельну битву ” за посаду , якщо демократи “ захоплять ” Сенат та Білий дім .",O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O B-ORG O B-ORG I-ORG O
"Про це Трамп заявив під час мітингу своїх прихильників у вівторок , 5 січня .",O O B-PER O O O O O O O O O O O O
"На виступі в місті Далтон у Джорджії президент закликав “ боротися за чесні підсумки виборів ” .",O O O O B-LOC O B-LOC O O O O O O O B-EVT O O
"“ Можна програти й сказати : ну , добре , я програв .",O O O O O O O O O O O O O
"Спробую іншим разом …",O O O O
"А , може , і не спробую , може , я просто повернуся до звичайного життя .",O O O O O O O O O O O O O O O O O
"Але коли ти перемагаєш з величезною перевагою , а вони крадуть у тебе перемогу та фальсифікують результати – це неприпустимо ” , – заявив Трамп .",O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"Чинний голова Білого дому вважає , що переміг 3 листопада “ з великим відривом ” , підкресливши неприйнятність “ фальсифікації виборів ” .",O O B-ORG I-ORG O O O O O O O O O O O O O O O O B-EVT O O
"На початку грудня влада штату Джорджія повторно сертифікувала результати президентських виборів , вкотре підтвердивши перемогу Джо Байдена за підсумками вже третього перерахунку виборчих бюлетенів .",O O O O O B-LOC O O O B-EVT I-EVT O O O O B-PER I-PER O O O O O O O O
"Нещодавно The Washington Post повідомила з посиланням на аудіозапис телефонної розмови , що Трамп вимагав від держсекретаря штату Джорджія республіканця Бреда Раффенспергера “ знайти потрібну кількість голосів ” для забезпечення йому перемоги в Джорджії на виборах президента .",O B-PRO I-PRO I-PRO O O O O O O O O O B-PER O O O O B-LOC O B-PER I-PER O O O O O O O O O O O B-LOC O B-EVT O O
"Нагадаємо , чергові вибори президента США відбулися 3 листопада 2020 року .",O O O B-EVT O B-LOC O O O O O O
"При цьому рекордна частина американських виборців проголосували поштою та достроково ( близько 100 мільйонів ) .",O O O O O O O O O O O O O O O O
"Оскільки президента США визначають не прямим голосуванням , а через виборників , то ключове значення має перемога кандидатів у так званих “ хитких ” штатах , або штатах - “ гойдалках ” ( swing state , battleground state ) – це штати США , де кандидати від Демократичної та Республіканської партій мають приблизно рівні шанси бути обраними .",O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O B-ORG O B-ORG O O O O O O O O
"Аналітики визначили такі хиткі штати : Айова , Вірджинія , Вісконсин , Міннесота , Мічиган , Невада , Нью-Гемпшир , Огайо , Пенсильванія , Північна Кароліна , Флорида .",O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC I-LOC O B-LOC O
"Із них Байден виграв у більшості , а також у Джорджії й Аризоні .",O O B-PER O O O O O O O B-LOC O B-LOC O
"14 грудня 2020 року кандидат від демократів Джо Байден отримав необхідну кількість голосів виборників для того , щоби його перемога на виборах президента США була формально затверджена системою електорального коледжу .",O O O O O O O B-PER I-PER O O O O O O O O O O O O B-EVT I-EVT I-EVT O O O O O O O
"За Джо Байдена та Камалу Гарріс проголосували 306 виборників , за Дональда Трампа й Майка Пенса – 232 .",O B-PER I-PER O B-PER I-PER O O O O O B-PER I-PER O B-PER I-PER O O O
"Інавгурація Байдена на пост президента США запланована на 20 січня 2021 року .",B-EVT B-PER O O O B-LOC O O O O O O O
"Через пандемію коронавірусу вона пройде в новому форматі .",O B-EVT B-EVT O O O O O O
"Водночас чинний президент - республіканець Дональд Трамп відмовляється визнати свою поразку .",O O O O O B-PER I-PER O O O O O
"Президент США Дональд Трамп продовжує чіплятися за Білий дім , незважаючи на десятки програних судових справ за підсумками виборів .",O B-LOC B-PER I-PER O O O B-ORG I-ORG O O O O O O O O O B-EVT O
"Хоча процес офіційної передачі влади демократу Джо Байдену вже почався .",O O O O O O B-PER I-PER O O O
"Детальніше – в матеріалі РБК - Україна .",O O O O B-ORG I-ORG I-ORG O
"За три з гаком тижні після дня голосування президент Дональд Трамп опублікував вже кілька сотень постів в Твіттері , присвячених виборам , що відбулися .",O O O O O O O O O B-PER I-PER O O O O O O B-PRO O O B-EVT O O O O
"В них він запевняє , що отримав "" велику перемогу "" і точно не збирається визнавати поразку , звинувачує демократів у масштабних фальсифікаціях і обіцяє ось-ось надати переконливі докази цього .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Але в реальності позиції Трампа виглядають дедалі гірше з кожним днем , по мірі того , як його юристи програють справи в судах .",O O O O B-PER O O O O O O O O O O O O O O O O O O O
"А американці , зокрема і представники республіканського істеблішменту , все більше звикають до думки про те , що наступним президентом США все ж стане демократ Джо Байден .",O O O O O O O O O O O O O O O O O O O O B-LOC O O O O B-PER I-PER O
"Суди і конспірологія",O O O
"На даний момент юридична команда Трампа та дружні республіканські групи програли вже більше тридцяти судових спорів , пов'язаних з виборами , у деяких з них добровільно відкликавши подані позови .",O O O O O B-PER O O O O O O O O O O O O O B-EVT O O O O O O O O O O
"Республіканські юристи в різних штатах намагалися анулювати частину голосів , надісланих поштою ( саме "" поштові "" голоси в цілому і забезпечили перемогу Байдена ) , намагалися довести , що підрахунок проводився з порушеннями , вимагали зупинити офіційне оголошення підсумків виборів і т . д .",O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O B-EVT O O O O O
"Основні зусилля були спрямовані на так звані "" хиткі "" або "" спірні "" штати , в яких кандидат від демократів переміг з відносно невеликою перевагою :",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Арізона , Невада , Мічиган , Вісконсін , Пенсильванія , Джорджія .",B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
"Але жодної дійсно значущої судової перемоги команді Трампа здобути так і не вдалося .",O O O O O O O B-PER O O O O O O
"Особливо болісною стала поразка у Пенсільванії – штаті , який опинився в центрі уваги відразу після голосування і делегує цілих 20 людей в Колегію виборників , більше за всі інші "" спірні "" штати .",O O O O O B-LOC O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O
"Команда Трампа продовжує оскаржувати результати виборів ( фото : flickr.com/gageskidmore)",O B-PER O O O B-EVT O O O O
"В Пенсильванії Трамп програв відразу кілька позовів , пов'язаних з виборами , зокрема , з вимогою заборонити затвердження підсумків голосування у штаті .",O B-LOC B-PER O O O O O O O B-EVT O O O O O O O O O O O O
""" Коли позивач намагається досягти такого вражаючого результату в суді ( як заборона оголошувати результати голосування , – ред . ) , варто очікувати , що він буде озброєний переконливими юридичними аргументами і фактичними доказами .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Цього не сталося "" , – заявив суддя Метью Бранн .",O O O O O O O O B-PER I-PER O
"Власне , до цього зводиться більшість судових процесів , ініційованих юристами Трампа .",O O O O O O O O O O O B-PER O
"У соцмережах , на телебаченні і на прес - конференціях вони переконують публіку в тому , що вибори супроводжувалися безпрецедентними в американській історії фальсифікаціями , що зачіпають сотні тисяч або навіть мільйони голосів .",O O O O O O O O O O O O O O O O O B-EVT O O O O O O O O O O O O O O O O
"Але безпосередньо в судових засіданнях вони не можуть надати достатніх юридичних доказів .",O O O O O O O O O O O O O
"В одному з судових процесів у тій же Пенсильванії фронтмен юридичної команди Трампа , екс-мер Нью-Йорка Руді Джуліані навіть був змушений визнати , що "" справа , яка розглядається , не стосується шахрайства ( на виборах , – ред ) "" .",O O O O O O O O B-LOC O O O B-PER O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O O B-EVT O O O O O O
"Втім , медійній активності соратників чинного президента такі інциденти не заважають , вони продовжують дивувати американців новими і новими теоріями , пов'язаними зі змовою на президентських виборах .",O O O O O O O O O O O O O O O O O O O O O O O O O B-EVT I-EVT O
"Великий резонанс отримали заяви юриста Сідні Пауелл .",O O O O O B-PER I-PER O
"На спільній з іншими адвокатами Трампа прес - конференції вона заявила про існування міжнародної змови на "" гроші комуністів "" , в яку залучені Куба , Венесуела , Китай і навіть американське ЦРУ .",O O O O O B-PER O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O B-LOC O O O B-ORG O
"За твердженням Пауелл , машини для обробки бюлетенів на виборах і програмне забезпечення , вироблені канадсько - американською компанією Dominion , насправді були розроблені за вказівкою екс-президента Венесуели Уго Чавеса , який помер сім років тому .",O O B-PER O O O O O O B-EVT O O O O O O O O O B-ORG O O O O O O O B-LOC B-PER I-PER O O O O O O O
"А головною метою змови було перешкодити Трампу переобратися президентом на другий термін .",O O O O O O B-PER O O O O O O
"Подібна конспірологія виявилася надмірною навіть для лояльного Трампу каналу Fox News .",O O O O O O O B-PER O B-PRO I-PRO O
"Там зізналися , що наполегливо просили Пауелл надати хоч якісь докази своїх слів , але в підсумку "" не отримали ні сторінки "" .",O O O O O O B-PER O O O O O O O O O O O O O O O O O
"В результаті , від Пауелл публічно відмежувалася навіть юридична команда Трампа .",O O O O B-PER O O O O O B-PER O
"Юристи домоглися перерахунку частини голосів , але на результат це не вплинуло ( фото : twitter.com/LACo_DPSS )",O O O O O O O O O O O O O O O O O
"На якихось напрямках республіканці все ж змогли добитися певних успіхів , але загальну картину це не змінює .",O O O O O O O O O O O O O O O O O O
